"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LVA","EDUADULT","TRY","PC_25_64","A","2006",20.919746,
"LVA","EDUADULT","TRY","PC_25_64","A","2007",22.18199,
"LVA","EDUADULT","TRY","PC_25_64","A","2008",24.822483,
"LVA","EDUADULT","TRY","PC_25_64","A","2009",25.846195,
"LVA","EDUADULT","TRY","PC_25_64","A","2010",26.946114,
"LVA","EDUADULT","TRY","PC_25_64","A","2011",27.69327,
"LVA","EDUADULT","TRY","PC_25_64","A","2012",29.227177,
"LVA","EDUADULT","TRY","PC_25_64","A","2013",31.011995,
"LVA","EDUADULT","TRY","PC_25_64","A","2014",30.230137,
"LVA","EDUADULT","TRY","PC_25_64","A","2015",31.591949,
"LVA","EDUADULT","TRY","PC_25_64","A","2016",33.361481,
"LVA","EDUADULT","TRY","PC_25_64","A","2017",33.882294,
"LVA","EDUADULT","TRY","PC_25_64","A","2018",33.939289,
"LVA","EDUADULT","TRY","PC_25_64","A","2019",35.707733,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2000",65.022331,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2001",61.39608,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2002",63.225403,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2003",65.045273,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2004",64.536186,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2005",64.126892,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2006",63.209473,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2007",62.453861,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2008",61.03603,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2009",60.930115,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2010",61.657791,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2011",60.244511,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2012",59.87561,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2013",58.342381,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2014",56.431065,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2015",56.190098,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2016",55.320442,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2017",53.725826,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2018",53.692394,
"LVA","EDUADULT","UPPSRY","PC_25_64","A","2019",52.727459,
"RUS","EDUADULT","BUPPSRY","PC_25_64","A","2010",7.195199,
"RUS","EDUADULT","BUPPSRY","PC_25_64","A","2011",7.2196174,
"RUS","EDUADULT","BUPPSRY","PC_25_64","A","2012",6.9798198,
"RUS","EDUADULT","BUPPSRY","PC_25_64","A","2013",6.7129874,
"RUS","EDUADULT","BUPPSRY","PC_25_64","A","2014",6.6331944,
"RUS","EDUADULT","BUPPSRY","PC_25_64","A","2015",6.3395805,
"RUS","EDUADULT","BUPPSRY","PC_25_64","A","2016",6.0239758,
"RUS","EDUADULT","BUPPSRY","PC_25_64","A","2017",4.757205,
"RUS","EDUADULT","BUPPSRY","PC_25_64","A","2018",4.8022981,
"RUS","EDUADULT","TRY","PC_25_64","A","2010",50.371468,
"RUS","EDUADULT","TRY","PC_25_64","A","2011",50.557613,
"RUS","EDUADULT","TRY","PC_25_64","A","2012",50.516804,
"RUS","EDUADULT","TRY","PC_25_64","A","2013",51.261497,
"RUS","EDUADULT","TRY","PC_25_64","A","2014",51.567863,
"RUS","EDUADULT","TRY","PC_25_64","A","2015",52.42807,
"RUS","EDUADULT","TRY","PC_25_64","A","2016",53.056892,
"RUS","EDUADULT","TRY","PC_25_64","A","2017",56.70015,
"RUS","EDUADULT","TRY","PC_25_64","A","2018",56.725521,
"RUS","EDUADULT","UPPSRY","PC_25_64","A","2010",42.433334,
"RUS","EDUADULT","UPPSRY","PC_25_64","A","2011",42.222771,
"RUS","EDUADULT","UPPSRY","PC_25_64","A","2012",42.503376,
"RUS","EDUADULT","UPPSRY","PC_25_64","A","2013",42.025513,
"RUS","EDUADULT","UPPSRY","PC_25_64","A","2014",41.798943,
"RUS","EDUADULT","UPPSRY","PC_25_64","A","2015",41.232349,
"RUS","EDUADULT","UPPSRY","PC_25_64","A","2016",40.919132,
"RUS","EDUADULT","UPPSRY","PC_25_64","A","2017",38.542645,
"RUS","EDUADULT","UPPSRY","PC_25_64","A","2018",38.472183,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2000",25.176582,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2002",22.982054,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2003",21.86058,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2004",20.331007,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2005",19.703846,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2006",18.436632,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2007",18.181656,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2008",17.956785,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2009",16.713486,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2010",16.689947,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2011",15.523709,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2012",15.027221,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2013",14.546692,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2014",14.274657,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2015",13.213673,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2016",12.65544,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2017",12.3177,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2018",11.862703,
"SVN","EDUADULT","BUPPSRY","PC_25_64","A","2019",11.202892,
"SVN","EDUADULT","TRY","PC_25_64","A","2000",15.726464,
"SVN","EDUADULT","TRY","PC_25_64","A","2002",15.257369,
"SVN","EDUADULT","TRY","PC_25_64","A","2003",17.744364,
"SVN","EDUADULT","TRY","PC_25_64","A","2004",19.040981,
"SVN","EDUADULT","TRY","PC_25_64","A","2005",20.171976,
"SVN","EDUADULT","TRY","PC_25_64","A","2006",21.387041,
"SVN","EDUADULT","TRY","PC_25_64","A","2007",22.227602,
"SVN","EDUADULT","TRY","PC_25_64","A","2008",22.637665,
"SVN","EDUADULT","TRY","PC_25_64","A","2009",23.315817,
"SVN","EDUADULT","TRY","PC_25_64","A","2010",23.716619,
"SVN","EDUADULT","TRY","PC_25_64","A","2011",25.09059,
"SVN","EDUADULT","TRY","PC_25_64","A","2012",26.439035,
"SVN","EDUADULT","TRY","PC_25_64","A","2013",27.880541,
"SVN","EDUADULT","TRY","PC_25_64","A","2014",28.600916,
"SVN","EDUADULT","TRY","PC_25_64","A","2015",30.173296,
"SVN","EDUADULT","TRY","PC_25_64","A","2016",30.735788,
"SVN","EDUADULT","TRY","PC_25_64","A","2017",34.302807,
"SVN","EDUADULT","TRY","PC_25_64","A","2018",32.455208,
"SVN","EDUADULT","TRY","PC_25_64","A","2019",33.283279,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2000",59.096954,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2002",61.760578,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2003",60.395054,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2004",60.628014,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2005",60.12418,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2006",60.176327,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2007",59.590744,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2008",59.405548,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2009",59.970695,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2010",59.593433,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2011",59.3857,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2012",58.533745,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2013",57.572769,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2014",57.124428,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2015",56.613033,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2016",56.608772,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2017",53.379494,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2018",55.682087,
"SVN","EDUADULT","UPPSRY","PC_25_64","A","2019",55.513828,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2008",38.194649,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2009",36.146446,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2010",35.004402,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2011",33.650253,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2012",32.204399,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2013",30.601843,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2014",29.172258,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2015",29.262598,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2016",28.341501,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2017",26.727198,
"ZAF","EDUADULT","BUPPSRY","PC_25_64","A","2018",25.827738,
"ZAF","EDUADULT","TRY","PC_25_64","A","2008",5.1217265,
"ZAF","EDUADULT","TRY","PC_25_64","A","2009",5.0579209,
"ZAF","EDUADULT","TRY","PC_25_64","A","2010",5.2690744,
"ZAF","EDUADULT","TRY","PC_25_64","A","2011",5.6500921,
"ZAF","EDUADULT","TRY","PC_25_64","A","2012",5.5786242,
"ZAF","EDUADULT","TRY","PC_25_64","A","2013",6.4559345,
"ZAF","EDUADULT","TRY","PC_25_64","A","2014",6.4785309,
"ZAF","EDUADULT","TRY","PC_25_64","A","2015",6.9889388,
"ZAF","EDUADULT","TRY","PC_25_64","A","2016",6.9798017,
"ZAF","EDUADULT","TRY","PC_25_64","A","2017",7.4416285,
"ZAF","EDUADULT","TRY","PC_25_64","A","2018",7.1976118,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2008",56.683624,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2009",58.795631,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2010",59.726521,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2011",60.699654,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2012",62.216976,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2013",62.942223,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2014",64.349213,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2015",63.748463,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2016",64.678696,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2017",65.831169,
"ZAF","EDUADULT","UPPSRY","PC_25_64","A","2018",66.974648,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2000",35.503431,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2001",36.147895,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2002",33.960143,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2003",32.615308,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2004",31.699633,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2005",29.956083,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2006",29.291452,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2007",28.529906,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2008",27.700151,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2009",27.149623,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2010",26.135579,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2011",25.918784,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2012",24.606098,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2013",24.265036,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2014",24.204667,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2015",24.16657,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2016",23.083919,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2017",22.786839,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2018",21.962979,
"OAVG","EDUADULT","BUPPSRY","PC_25_64","A","2019",21.360053,
"OAVG","EDUADULT","TRY","PC_25_64","A","2000",22.081926,
"OAVG","EDUADULT","TRY","PC_25_64","A","2001",22.120269,
"OAVG","EDUADULT","TRY","PC_25_64","A","2002",23.298293,
"OAVG","EDUADULT","TRY","PC_25_64","A","2003",24.677926,
"OAVG","EDUADULT","TRY","PC_25_64","A","2004",25.084334,
"OAVG","EDUADULT","TRY","PC_25_64","A","2005",26.318972,
"OAVG","EDUADULT","TRY","PC_25_64","A","2006",26.525527,
"OAVG","EDUADULT","TRY","PC_25_64","A","2007",27.638786,
"OAVG","EDUADULT","TRY","PC_25_64","A","2008",28.580724,
"OAVG","EDUADULT","TRY","PC_25_64","A","2009",29.333305,
"OAVG","EDUADULT","TRY","PC_25_64","A","2010",30.279058,
"OAVG","EDUADULT","TRY","PC_25_64","A","2011",30.794564,
"OAVG","EDUADULT","TRY","PC_25_64","A","2012",32.215302,
"OAVG","EDUADULT","TRY","PC_25_64","A","2013",32.702543,
"OAVG","EDUADULT","TRY","PC_25_64","A","2014",33.682993,
"OAVG","EDUADULT","TRY","PC_25_64","A","2015",34.014056,
"OAVG","EDUADULT","TRY","PC_25_64","A","2016",35.041219,
"OAVG","EDUADULT","TRY","PC_25_64","A","2017",35.847593,
"OAVG","EDUADULT","TRY","PC_25_64","A","2018",36.940298,
"OAVG","EDUADULT","TRY","PC_25_64","A","2019",38.013061,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2000",42.842438,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2001",42.16997,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2002",43.232013,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2003",43.148783,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2004",43.710363,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2005",44.173901,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2006",44.659087,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2007",44.236632,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2008",44.145846,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2009",43.949164,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2010",44.037,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2011",43.73056,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2012",43.641464,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2013",43.574834,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2014",42.515175,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2015",42.239037,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2016",42.316454,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2017",41.786998,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2018",41.513049,
"OAVG","EDUADULT","UPPSRY","PC_25_64","A","2019",41.034244,
"SAU","EDUADULT","BUPPSRY","PC_25_64","A","2014",45.034447,
"SAU","EDUADULT","BUPPSRY","PC_25_64","A","2016",43.492928,
"SAU","EDUADULT","TRY","PC_25_64","A","2014",23.161575,
"SAU","EDUADULT","TRY","PC_25_64","A","2016",23.623922,
"SAU","EDUADULT","UPPSRY","PC_25_64","A","2014",31.80398,
"SAU","EDUADULT","UPPSRY","PC_25_64","A","2016",32.883152,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2004",51.205463,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2005",50.157974,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2006",48.472809,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2008",45.804825,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2009",44.794254,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2011",42.753086,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2012",41.416412,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2013",40.63517,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2014",41.248135,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2017",38.528393,
"ARG","EDUADULT","BUPPSRY","PC_25_64","A","2018",36.359135,
"ARG","EDUADULT","TRY","PC_25_64","A","2004",16.711861,
"ARG","EDUADULT","TRY","PC_25_64","A","2005",17.471054,
"ARG","EDUADULT","TRY","PC_25_64","A","2006",17.830963,
"ARG","EDUADULT","TRY","PC_25_64","A","2008",18.973812,
"ARG","EDUADULT","TRY","PC_25_64","A","2009",19.518599,
"ARG","EDUADULT","TRY","PC_25_64","A","2011",20.237337,
"ARG","EDUADULT","TRY","PC_25_64","A","2012",20.556124,
"ARG","EDUADULT","TRY","PC_25_64","A","2013",21.056189,
"ARG","EDUADULT","TRY","PC_25_64","A","2014",20.534544,
"ARG","EDUADULT","TRY","PC_25_64","A","2017",21.406715,
"ARG","EDUADULT","TRY","PC_25_64","A","2018",35.663551,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2004",32.082676,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2005",32.370968,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2006",33.696232,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2008",35.221363,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2009",35.687149,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2011",37.009579,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2012",38.027462,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2013",38.308643,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2014",38.217319,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2017",40.064892,
"ARG","EDUADULT","UPPSRY","PC_25_64","A","2018",27.977314,
"IND","EDUADULT","BUPPSRY","PC_25_64","A","2011",71.298172,
"IND","EDUADULT","TRY","PC_25_64","A","2011",10.595189,
"IND","EDUADULT","UPPSRY","PC_25_64","A","2011",18.10664,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2000",15.770907,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2005",12.498502,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2006",11.679444,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2007",11.068882,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2008",9.4485025,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2009",8.6813269,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2010",8.1011848,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2011",7.1331868,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2012",6.6762033,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2013",6.5573592,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2014",8.8240929,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2015",8.6442165,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2016",7.4843569,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2017",7.1719623,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2018",7.0224643,
"LTU","EDUADULT","BUPPSRY","PC_25_64","A","2019",6.7358012,
"LTU","EDUADULT","TRY","PC_25_64","A","2000",41.801403,
"LTU","EDUADULT","TRY","PC_25_64","A","2005",26.547928,
"LTU","EDUADULT","TRY","PC_25_64","A","2006",26.751383,
"LTU","EDUADULT","TRY","PC_25_64","A","2007",28.931429,
"LTU","EDUADULT","TRY","PC_25_64","A","2008",30.408518,
"LTU","EDUADULT","TRY","PC_25_64","A","2009",30.958277,
"LTU","EDUADULT","TRY","PC_25_64","A","2010",32.440029,
"LTU","EDUADULT","TRY","PC_25_64","A","2011",33.489258,
"LTU","EDUADULT","TRY","PC_25_64","A","2012",34.05378,
"LTU","EDUADULT","TRY","PC_25_64","A","2013",35.19833,
"LTU","EDUADULT","TRY","PC_25_64","A","2014",36.668087,
"LTU","EDUADULT","TRY","PC_25_64","A","2015",38.724106,
"LTU","EDUADULT","TRY","PC_25_64","A","2016",39.732628,
"LTU","EDUADULT","TRY","PC_25_64","A","2017",40.273941,
"LTU","EDUADULT","TRY","PC_25_64","A","2018",41.654594,
"LTU","EDUADULT","TRY","PC_25_64","A","2019",43.149418,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2000",42.427689,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2005",60.953571,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2006",61.569172,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2007",59.999691,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2008",60.142979,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2009",60.360397,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2010",59.458786,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2011",59.377556,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2012",59.27002,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2013",58.244312,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2014",54.50782,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2015",52.63168,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2016",52.783016,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2017",52.554096,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2018",51.322941,
"LTU","EDUADULT","UPPSRY","PC_25_64","A","2019",50.11478,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2000",69.6353,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2001",68.293747,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2002",67.236092,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2003",65.91481,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2004",65.916557,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2005",64.873169,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2006",64.274269,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2007",62.960529,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2008",61.940212,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2009",61.093235,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2010",63.147984,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2011",62.58416,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2012",60.889778,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2013",59.697968,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2014",59.457653,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2015",60.632359,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2016",60.063385,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2017",60.489311,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2018",60.770302,
"CRI","EDUADULT","BUPPSRY","PC_25_64","A","2019",57.304142,
"CRI","EDUADULT","TRY","PC_25_64","A","2000",16.448679,
"CRI","EDUADULT","TRY","PC_25_64","A","2001",17.826429,
"CRI","EDUADULT","TRY","PC_25_64","A","2002",18.362774,
"CRI","EDUADULT","TRY","PC_25_64","A","2003",19.18364,
"CRI","EDUADULT","TRY","PC_25_64","A","2004",19.812418,
"CRI","EDUADULT","TRY","PC_25_64","A","2005",20.842731,
"CRI","EDUADULT","TRY","PC_25_64","A","2006",21.029402,
"CRI","EDUADULT","TRY","PC_25_64","A","2007",21.768053,
"CRI","EDUADULT","TRY","PC_25_64","A","2008",22.312418,
"CRI","EDUADULT","TRY","PC_25_64","A","2009",23.416771,
"CRI","EDUADULT","TRY","PC_25_64","A","2010",20.980572,
"CRI","EDUADULT","TRY","PC_25_64","A","2011",21.594719,
"CRI","EDUADULT","TRY","PC_25_64","A","2012",23.244442,
"CRI","EDUADULT","TRY","PC_25_64","A","2013",23.270735,
"CRI","EDUADULT","TRY","PC_25_64","A","2014",23.535925,
"CRI","EDUADULT","TRY","PC_25_64","A","2015",23.136086,
"CRI","EDUADULT","TRY","PC_25_64","A","2016",22.998714,
"CRI","EDUADULT","TRY","PC_25_64","A","2017",22.989092,
"CRI","EDUADULT","TRY","PC_25_64","A","2018",22.601564,
"CRI","EDUADULT","TRY","PC_25_64","A","2019",25.066828,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2000",13.91602,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2001",13.879825,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2002",14.401133,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2003",14.901548,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2004",14.271029,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2005",14.284099,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2006",14.696331,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2007",15.271419,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2008",15.747368,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2009",15.489995,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2010",15.871445,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2011",15.821122,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2012",15.865781,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2013",17.031296,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2014",17.00642,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2015",16.231556,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2016",16.937899,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2017",16.521597,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2018",16.628136,
"CRI","EDUADULT","UPPSRY","PC_25_64","A","2019",17.629028,
"G20","EDUADULT","BUPPSRY","PC_25_64","A","2010",36.138638,
"G20","EDUADULT","BUPPSRY","PC_25_64","A","2011",36.556688,
"G20","EDUADULT","TRY","PC_25_64","A","2010",28.20744,
"G20","EDUADULT","TRY","PC_25_64","A","2011",27.866679,
"G20","EDUADULT","UPPSRY","PC_25_64","A","2010",36.839818,
"G20","EDUADULT","UPPSRY","PC_25_64","A","2011",36.809792,
